,title,writer,date,views,likes
1468,[완료]사과 구해요!,사랑의온도 달빛,2023.03.09,90,1
1469,혹시 저 무값 178벨인데 혹시 같이 무판매 하실분?,현명도 아령,2023.03.09,277,1
1470,친구하실분 있나요?,민유나,2023.03.08,80,1
1471,[완료] 체리 구해요!,비눗방울,2023.03.08,77,2
1472,꽃 나눔 / 과일 벨,BISTAY,2023.03.07,152,0
1473,친구는 환영💗,라운지 초심자 a364943,2023.03.07,135,5
1474,부옥이 레시피,라운지 초심자 a364943,2023.03.07,67,0
1475,글에 적어둔 거 구해요!!,곰비를 찾아 삼만리,2023.03.07,120,6
1476,과일 필요하신분 드려요~,푸리도사는 밥푸리씨,2023.03.06,382,9
1477,체리 배 구합니다ㅜ,오늘만사는 암살자 8682,2023.03.06,70,2
1478,[급구!] 체리 구해요!,비눗방울,2023.03.06,74,4
1479,산리오 가구 판매해요 !!,미교,2023.03.05,332,3
1480,사과 배 구해요,나는 사실 언데드 9780,2023.03.04,159,1
1481,"과일 팝니다! 체리, 사과 있어요",Cindolindo,2023.03.04,63,2
1482,금장미 검정장미 교환원해요,도도한 킬러 1570,2023.03.04,84,4
1483,"오렌지,체리구합니다",하루살이 언데드 8835,2023.03.02,98,1
1484,플라워 스탠드 레시피 삽니다,솔플잘하는 수호신 6917,2023.03.01,66,1
1485,애플이 액자 10마일에 팝니다,방울섬,2023.02.26,93,1
1486,"끝)사진속 가구,벽지,러그,바닥 구해요",겜숲자,2023.02.26,87,1
1487,"잭슨,미첼,뽀야미,애플,쭈니,미애,귀오미 액자💓",주대,2023.02.25,195,1
1488,염치없지만....,하루살이 탐험가 3560,2023.02.25,109,1
1489,끝)목제 책장 구해요,겜숲자,2023.02.25,62,0
1490,요 아이템들 구합니다,늘,2023.02.24,94,2
1491,끝)아이템 구해요,겜숲자,2023.02.24,52,3
1492,"오렌지,사과, 체리 구해요",방울섬,2023.02.22,135,0
1493,페그 울타리 레시피 구해요!,늉이,2023.02.22,51,1
1494,3일치 입니다 철광석...,하루살이 탐험가 3560,2023.02.21,143,1
1495,가든 벤치 1개 구해요! :) 5마일 드릴게요 :)?!,나의 기록,2023.02.20,80,0
1496,나눔 해요~,알수없,2023.02.19,246,3
1497,"(완료)과일 교환, 구매 원해요",천하통일 킬러 3903,2023.02.19,106,1
1498,혹시 마일여행권 나눔하시는 분 있나용..,배고픈 언데드 8896,2023.02.19,71,1
1499,도마 레시피 1마일에 구합미다..,말챠,2023.02.18,99,4
1500,트럭 구합니다,동린이임,2023.02.18,123,5
1501,성탑 구합니다!,동린이임,2023.02.17,91,0
1502,마일티켓 한장당 2덩에 삽니다!,아마도 동린이,2023.02.17,197,0
1503,덩-마일 교환,heyhi,2023.02.16,129,1
1504,"복숭아,배 구합니다",부활한 마법사 8824,2023.02.16,127,0
1505,황금장미 검은장미 팝니다,도도한 킬러 1570,2023.02.16,65,0
1506,점토 5개 빨간국화 5개로 거래합니다,모동숲즐겜러,2023.02.15,71,0
1507,유럽풍 가구들 만지작 원해용! 85마일 드릴게용 :)!,나의 기록,2023.02.15,290,0
1508,[만지작 섬 구합니다] 유럽풍 잡화 만지작 구합니다!),리혜,2023.02.15,76,0
1509,파란장미 보라아네모네 구해요!,토비네섬,2023.02.15,79,0
1510,체크무늬 점퍼스커트(베이지) 구매합니다.,Juunan,2023.02.15,63,1
1511,"성문, 성벽, 성탑 구합니다!",아마도 동린이,2023.02.14,100,2
1512,금광석 많이 팝니다 흐흐.. :)!,나의 기록,2023.02.14,96,0
1513,인터넷? 패밀리 플랜? 가입!!,지원,2023.02.13,78,0
1514,마일티켓 삽니다!,아마도 동린이,2023.02.13,87,1
1515,밀 있으신 분 계신가요?,동린이임,2023.02.13,71,1
1516,마일티켓 100장 벨 200덩(약2000천만벨)로 삽니다,ㅇㅅㅇ ㅇㅁㅇ,2023.02.13,76,0
1517,(완료)돌 구매합니다!,아마도 동린이,2023.02.13,106,4
1518,마일티켓 벨로 구해여..,봄이공쥬,2023.02.13,58,0
1519,모동숲 풀카탈 구해여 ㅠ,봄이공쥬,2023.02.13,71,0
1520,아이언우드 수납장 구해요,동린이임,2023.02.13,65,3
1521,식물 파티션 구합니다!,동린이임,2023.02.12,69,4
1522,"심플패널, 복고풍 정류장 구합니다...",신화속 저승사자 1788,2023.02.12,40,0
1523,조개 아치 레시피 구합니다!,아마도 동린이,2023.02.12,105,0
1524,여러 아이템 구매 원합니다!,동린이임,2023.02.12,108,3
1525,과일 다 모으고 싶어요ㅠ!!,치킨먹는 쪼렙 9795,2023.02.11,104,3
1526,마일리지 티켓구해요 1마일2덩,좋다좋아,2023.02.11,79,0
1527,케첩 or 카라멜 분양보내요! :),나의 기록,2023.02.11,68,0
1528,사이다 or 리처드 35마일에 사요,나의 기록,2023.02.11,48,0
1529,"사이다,리처드 입양해요! :)",나의 기록,2023.02.11,39,0
1530,"성탑,성문,중세의거리 구매 원합니다",동린이임,2023.02.11,72,1
1531,주민 교환 하실분 구해요,어쩔 모롱,2023.02.10,224,1
1532,20마일+1덩으로 미애아님 미첼구해요,행복한 파도,2023.02.09,56,1
1533,"애플,카라멜,크리스틴,자끄,이자벨 분양해드려요",행복한 파도,2023.02.09,137,0
1534,얼마 안되지만 선착 1명 마일티켓 5장~(보너스도 드려요)무료,행복한 파도,2023.02.09,116,2
1535,가구들 구해요! :)!,나의 기록,2023.02.08,96,2
1536,마일티켓이랑 2덩이랑 거래하실분!,벨주세여,2023.02.08,119,1
1537,무값 높으신 분ㅠㅠㅠ,동린이임,2023.02.08,50,1
1538,"오렌지, 배 구합니다",치킨먹는 삼촌 4733,2023.02.08,135,1
1539,돌 많은 분 계실까요??,동린이임,2023.02.08,67,0
1540,같이해요~~,라운지 초심자 a364943,2023.02.07,196,4
1541,유네찌 분양해요 :)!,나의 기록,2023.02.07,162,1
1542,음수대 있으신 분!!!,동린이임,2023.02.07,42,0
1543,[마감] 무 497벨 팔아요,Juunan,2023.02.07,314,1
1544,무값 높으신 분 계신가요..,동린이임,2023.02.07,27,0
1545,[과일 교환] 오렌지 구합니다.,하얀머핀,2023.02.07,63,0
1546,과일 교환 원합니다,갖고싶은 평민 5810,2023.02.07,103,1
1547,마일 티켓 벨로 사고 싶습니다,ㅇㅅㅇ ㅇㅁㅇ,2023.02.06,200,10
1548,마일티켓 팔아요,Ssshin,2023.02.06,95,1
1549,마일로 벨 구합니다,고뇌하는 수호신 8652,2023.02.06,45,0
1550,모동숲같이해요,라운지 초심자 a364943,2023.02.06,158,0
1551,동숲 친구구해요~~,라운지 초심자 a364943,2023.02.05,120,2
1552,글이 삭제가됐네요..? /레시피 팔아요~,토비네섬,2023.02.05,296,5
1553,레시피 팔아요~,토비네섬,2023.02.05,87,1
1554,기부해주세요ㅜㅜ,솜이의섬 솜이,2023.02.04,61,1
1555,마일 여행권 나눔해주세요ㅜㅜ,솜이의섬 솜이,2023.02.04,79,0
1556,유튜브 하멍에서 나온 유럽풍 꾸미기 1탄에서 사용 된 가구들 구해주실 분 구해요!..,나의 기록,2023.02.03,407,8
1557,가로로 긴 전시대/가든 벤치 레시피 삽니다,솔플잘하는 수호신 6917,2023.02.01,55,1
1558,몇개삽니다,전설의 힐러 5511,2023.02.01,67,0
1559,유럽풍 풀카탈 구합니다! 꽤 괜찮게 드릴게요 :)!,나의 기록,2023.02.01,70,0
1560,웨딩테이블 있으신 분…!,동린이임,2023.02.01,79,0
1561,마일티켓덩교환 1장1덩,가현,2023.02.01,257,4
1562,가로로 긴 전시대/가든 벤치 레시피 구합니다,솔플잘하는 수호신 6917,2023.02.01,62,5
1563,무값 높은신 분ㅜㅜㅜㅠㅠ,동린이임,2023.01.31,66,1
1564,끝)축구골대 구해요,겜숲자,2023.01.31,56,4
1565,머메이드 침대 레시피 5마일에 팔아요,킨교,2023.01.31,86,2
1566,가로로긴 전시대 구합니다!(완료 될때까지 삽니다),솔플잘하는 수호신 6917,2023.01.30,73,0
1567,목제 1세트 1마일에 팝니다 (마감),킨교,2023.01.30,58,0
1568,낮은 나무 울타리 10개만 무료 요청드려요ㅠㅠㅜ,동린이임,2023.01.30,38,0
1569,레시피 팔아요,Ssshin,2023.01.30,70,0
1570,펜스 삽니다(완료),솔플잘하는 수호신 6917,2023.01.30,31,2
1571,가구 삽니다 가로로 긴 전시대 삽니다,솔플잘하는 수호신 6917,2023.01.29,97,0
1572,"레시피 팝니당 (동린이라 별거 없슴다,,)",행배,2023.01.29,102,1
1573,과일교환하실분이용,밤봉봉,2023.01.27,66,0
1574,끝)꽃 팔아요,겜숲자,2023.01.27,147,3
1575,마일 덩 교환원해요!,라운지 초심자 a551873,2023.01.26,98,0
1576,물고기 떡밥 판매합니다(마감),킨교,2023.01.26,85,0
1577,오늘 마을에 늘봉이 와 있는 분 계신가요??ㅠㅠ,동린이임,2023.01.26,93,3
1578,중세의 거리,함찌,2023.01.25,78,0
1579,'거래/통신' 게시판 오픈 ✨,늍,2023.01.25,56,3
